acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,params,sec,blend_w
0.93,0.928066402749947,0.945027195027195,0.9166666666666666,0.991875,0.9285714285714286,0.975,0.9367088607594937,0.925,0.918918918918919,0.85,0.85,"[[39, 1, 0], [3, 37, 0], [2, 1, 17]]",raw1d,1,3,27075,20.624588399994536,
0.95,0.9385727190605239,0.9603174603174603,0.9250000000000002,0.9984722222222221,0.975609756097561,1.0,0.9512195121951219,0.975,0.8888888888888888,0.8,0.8,"[[40, 0, 0], [1, 39, 0], [1, 3, 16]]",spec2d,1,3,32227,11.812494799989508,
0.95,0.9495293110825845,0.9595238095238096,0.9416666666666665,0.9972222222222222,0.9512195121951219,0.975,0.95,0.95,0.9473684210526315,0.9,0.9,"[[39, 1, 0], [2, 38, 0], [1, 1, 18]]",raw1d_wide,1,3,99795,80.1301880999963,
0.97,0.9707739791073124,0.9754065040650407,0.9666666666666667,0.9995833333333333,0.975,0.975,0.9629629629629629,0.975,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [1, 39, 0], [0, 1, 19]]",spec2d_wide,1,3,97775,11.862988299995777,
0.96,0.9577497197316917,0.9681971774995031,0.9500000000000001,0.9990277777777777,0.963855421686747,1.0,0.9620253164556962,0.95,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [2, 38, 0], [1, 1, 18]]",late,1,3,98571,42.1055561999965,
0.95,0.9495293110825845,0.9595238095238096,0.9416666666666665,0.9972222222222222,0.9512195121951219,0.975,0.95,0.95,0.9473684210526315,0.9,0.9,"[[39, 1, 0], [2, 38, 0], [1, 1, 18]]",gated,1,3,98698,37.231907099994714,
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,0.9991666666666665,0.963855421686747,1.0,0.9743589743589743,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [1, 0, 19]]",attention,1,3,98544,44.373663299993495,
0.92,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9820833333333333,0.925,0.925,0.925,0.925,0.9,0.9,0.9,"[[37, 2, 1], [2, 37, 1], [1, 1, 18]]",early,1,3,97507,26.504575200000545,
0.96,0.9524972126598142,0.9678668215253582,0.9416666666666668,0.9987499999999999,0.975609756097561,1.0,0.9629629629629629,0.975,0.918918918918919,0.85,0.85,"[[40, 0, 0], [1, 39, 0], [1, 2, 17]]",score,1,3,59302,0.07688729999063071,0.125
0.55,0.6069389912413169,0.5923325499412456,0.625,0.7396527777777777,0.475,0.475,0.4155844155844156,0.4,0.9302325581395349,1.0,1.0,"[[19, 21, 0], [21, 16, 3], [0, 0, 20]]",logvar,1,3,3,0.0251531999965664,
0.96,0.9547236801481939,0.9515873015873016,0.9583333333333334,0.9979166666666667,0.9873417721518988,0.975,0.95,0.95,0.926829268292683,0.95,0.95,"[[39, 1, 0], [0, 38, 2], [0, 1, 19]]",shallow,1,3,21,0.028697600006125867,
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,0.9920833333333333,0.9743589743589743,0.95,0.963855421686747,1.0,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [0, 40, 0], [0, 1, 19]]",raw1d,1,4,27075,22.568963100013207,
0.94,0.9297575410757277,0.929125138427464,0.9333333333333332,0.9967361111111112,0.9473684210526315,0.9,0.963855421686747,1.0,0.8780487804878049,0.9,0.9,"[[36, 1, 3], [0, 40, 0], [0, 2, 18]]",spec2d,1,4,32227,7.4135034999926575,
0.96,0.9580361159308527,0.9696969696969697,0.9500000000000001,0.9920138888888888,0.9743589743589743,0.95,0.9523809523809523,1.0,0.9473684210526315,0.9,0.9,"[[38, 2, 0], [0, 40, 0], [0, 2, 18]]",raw1d_wide,1,4,99795,57.61888109998836,
0.95,0.9460177036773537,0.9449981543004798,0.9499999999999998,0.9966666666666667,0.9473684210526315,0.9,0.963855421686747,1.0,0.926829268292683,0.95,0.95,"[[36, 2, 2], [0, 40, 0], [0, 1, 19]]",spec2d_wide,1,4,97775,13.163080800004536,
